<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GBPUSD,60,20190612,160000,1.2745000,1.2759000,1.2736000,1.2741000,267378
GBPUSD,60,20190612,170000,1.2741000,1.2745000,1.2728000,1.2734000,202101
GBPUSD,60,20190612,180000,1.2734000,1.2746000,1.2714000,1.2724000,243741
GBPUSD,60,20190612,190000,1.2724000,1.2732000,1.2685000,1.2691000,166257
GBPUSD,60,20190612,200000,1.2691000,1.2700000,1.2680000,1.2689000,130719
GBPUSD,60,20190612,210000,1.2689000,1.2696000,1.2682000,1.2692000,74941
GBPUSD,60,20190612,220000,1.2692000,1.2694000,1.2682000,1.2688000,65932
GBPUSD,60,20190612,230000,1.2688000,1.2691000,1.2683000,1.2684000,54194
GBPUSD,60,20190613,000000,1.2685000,1.2689000,1.2682000,1.2686000,17540
GBPUSD,60,20190613,010000,1.2688000,1.2694000,1.2681000,1.2689000,34479
GBPUSD,60,20190613,020000,1.2689000,1.2692000,1.2686000,1.2691000,35941
GBPUSD,60,20190613,030000,1.2692000,1.2694000,1.2689000,1.2692000,21508
GBPUSD,60,20190613,040000,1.2693000,1.2696000,1.2689000,1.2693000,40388
GBPUSD,60,20190613,050000,1.2693000,1.2701000,1.2687000,1.2698000,68427
GBPUSD,60,20190613,060000,1.2698000,1.2699000,1.2688000,1.2692000,62390
GBPUSD,60,20190613,070000,1.2692000,1.2695000,1.2684000,1.2687000,46675
GBPUSD,60,20190613,080000,1.2687000,1.2692000,1.2681000,1.2690000,40521
GBPUSD,60,20190613,090000,1.2690000,1.2693000,1.2686000,1.2690000,37777
GBPUSD,60,20190613,100000,1.2690000,1.2696000,1.2676000,1.2678000,91133
GBPUSD,60,20190613,110000,1.2678000,1.2683000,1.2661000,1.2679000,143831
GBPUSD,60,20190613,120000,1.2679000,1.2683000,1.2664000,1.2669000,110855
GBPUSD,60,20190613,130000,1.2670000,1.2677000,1.2667000,1.2672000,77227
GBPUSD,60,20190613,140000,1.2672000,1.2679000,1.2664000,1.2671000,101229
GBPUSD,60,20190613,150000,1.2671000,1.2688000,1.2663000,1.2687000,99432
GBPUSD,60,20190613,160000,1.2687000,1.2708000,1.2672000,1.2692000,235437
GBPUSD,60,20190613,170000,1.2692000,1.2701000,1.2680000,1.2689000,224980
GBPUSD,60,20190613,180000,1.2689000,1.2698000,1.2677000,1.2685000,175866
GBPUSD,60,20190613,190000,1.2685000,1.2692000,1.2671000,1.2677000,97632
GBPUSD,60,20190613,200000,1.2677000,1.2683000,1.2671000,1.2678000,81406
GBPUSD,60,20190613,210000,1.2679000,1.2690000,1.2677000,1.2684000,71859
GBPUSD,60,20190613,220000,1.2685000,1.2690000,1.2679000,1.2682000,75052
GBPUSD,60,20190613,230000,1.2682000,1.2684000,1.2674000,1.2677000,47177
GBPUSD,60,20190614,000000,1.2677000,1.2678000,1.2671000,1.2671000,16370
GBPUSD,60,20190614,010000,1.2673000,1.2678000,1.2670000,1.2674000,34717
GBPUSD,60,20190614,020000,1.2673000,1.2681000,1.2672000,1.2679000,23925
GBPUSD,60,20190614,030000,1.2679000,1.2680000,1.2675000,1.2679000,19644
GBPUSD,60,20190614,040000,1.2679000,1.2682000,1.2674000,1.2677000,30148
GBPUSD,60,20190614,050000,1.2677000,1.2678000,1.2669000,1.2672000,39716
GBPUSD,60,20190614,060000,1.2672000,1.2676000,1.2670000,1.2674000,38278
GBPUSD,60,20190614,070000,1.2673000,1.2675000,1.2669000,1.2672000,32093
GBPUSD,60,20190614,080000,1.2672000,1.2676000,1.2670000,1.2675000,17788
GBPUSD,60,20190614,090000,1.2675000,1.2676000,1.2670000,1.2674000,25610
GBPUSD,60,20190614,100000,1.2674000,1.2681000,1.2665000,1.2669000,85046
GBPUSD,60,20190614,110000,1.2669000,1.2675000,1.2659000,1.2666000,159426
GBPUSD,60,20190614,120000,1.2666000,1.2672000,1.2651000,1.2662000,137318
GBPUSD,60,20190614,130000,1.2662000,1.2662000,1.2631000,1.2653000,146003
GBPUSD,60,20190614,140000,1.2653000,1.2660000,1.2639000,1.2641000,111438
GBPUSD,60,20190614,150000,1.2641000,1.2646000,1.2624000,1.2641000,110009
GBPUSD,60,20190614,160000,1.2641000,1.2653000,1.2615000,1.2620000,240539
GBPUSD,60,20190614,170000,1.2620000,1.2628000,1.2614000,1.2621000,207142
GBPUSD,60,20190614,180000,1.2622000,1.2629000,1.2599000,1.2608000,221902
GBPUSD,60,20190614,190000,1.2607000,1.2611000,1.2587000,1.2599000,145071
GBPUSD,60,20190614,200000,1.2600000,1.2610000,1.2593000,1.2596000,91955
GBPUSD,60,20190614,210000,1.2596000,1.2599000,1.2588000,1.2591000,72963
GBPUSD,60,20190614,220000,1.2592000,1.2594000,1.2580000,1.2584000,43899
GBPUSD,60,20190614,230000,1.2584000,1.2592000,1.2580000,1.2582000,49809
GBPUSD,60,20190615,000000,1.2581000,1.2592000,1.2578000,1.2586000,31054
GBPUSD,60,20190615,010000,1.2590000,1.2590000,1.2590000,1.2590000,2
GBPUSD,60,20190615,020000,1.2590000,1.2590000,1.2590000,1.2590000,1
GBPUSD,60,20190616,230000,1.2595000,1.2599000,1.2590000,1.2597000,16
GBPUSD,60,20190617,000000,1.2596000,1.2600000,1.2575000,1.2586000,138
GBPUSD,60,20190617,010000,1.2584000,1.2599000,1.2576000,1.2585000,20432
GBPUSD,60,20190617,020000,1.2585000,1.2595000,1.2584000,1.2591000,22296
GBPUSD,60,20190617,030000,1.2592000,1.2595000,1.2589000,1.2593000,20990
GBPUSD,60,20190617,040000,1.2593000,1.2598000,1.2587000,1.2594000,38670
GBPUSD,60,20190617,050000,1.2594000,1.2597000,1.2588000,1.2595000,30800
GBPUSD,60,20190617,060000,1.2596000,1.2598000,1.2591000,1.2596000,20292
GBPUSD,60,20190617,070000,1.2596000,1.2598000,1.2592000,1.2596000,21400
GBPUSD,60,20190617,080000,1.2596000,1.2597000,1.2588000,1.2594000,28586
GBPUSD,60,20190617,090000,1.2594000,1.2596000,1.2589000,1.2594000,33349
GBPUSD,60,20190617,100000,1.2595000,1.2596000,1.2576000,1.2580000,77410
GBPUSD,60,20190617,110000,1.2582000,1.2585000,1.2570000,1.2578000,119800
GBPUSD,60,20190617,120000,1.2578000,1.2589000,1.2577000,1.2588000,82553
GBPUSD,60,20190617,130000,1.2588000,1.2592000,1.2580000,1.2589000,79368
GBPUSD,60,20190617,140000,1.2589000,1.2597000,1.2584000,1.2597000,87348
GBPUSD,60,20190617,150000,1.2596000,1.2599000,1.2579000,1.2588000,119072
GBPUSD,60,20190617,160000,1.2587000,1.2606000,1.2586000,1.2601000,144190
GBPUSD,60,20190617,170000,1.2601000,1.2602000,1.2584000,1.2587000,128558
GBPUSD,60,20190617,180000,1.2588000,1.2593000,1.2552000,1.2556000,163615
GBPUSD,60,20190617,190000,1.2555000,1.2567000,1.2551000,1.2566000,124197
GBPUSD,60,20190617,200000,1.2566000,1.2569000,1.2554000,1.2558000,66838
GBPUSD,60,20190617,210000,1.2558000,1.2560000,1.2540000,1.2549000,74544
GBPUSD,60,20190617,220000,1.2549000,1.2552000,1.2532000,1.2537000,72273
GBPUSD,60,20190617,230000,1.2538000,1.2542000,1.2534000,1.2536000,54722
GBPUSD,60,20190618,000000,1.2536000,1.2537000,1.2529000,1.2533000,23221
GBPUSD,60,20190618,010000,1.2534000,1.2537000,1.2524000,1.2536000,27353
GBPUSD,60,20190618,020000,1.2535000,1.2541000,1.2534000,1.2538000,17078
GBPUSD,60,20190618,030000,1.2538000,1.2542000,1.2535000,1.2541000,24330
GBPUSD,60,20190618,040000,1.2541000,1.2542000,1.2535000,1.2539000,31661
GBPUSD,60,20190618,050000,1.2539000,1.2544000,1.2511000,1.2523000,62063
GBPUSD,60,20190618,060000,1.2523000,1.2534000,1.2520000,1.2523000,47446
GBPUSD,60,20190618,070000,1.2523000,1.2527000,1.2518000,1.2521000,27903
GBPUSD,60,20190618,080000,1.2521000,1.2537000,1.2519000,1.2535000,32796
GBPUSD,60,20190618,090000,1.2535000,1.2537000,1.2530000,1.2534000,48347
GBPUSD,60,20190618,100000,1.2534000,1.2542000,1.2525000,1.2540000,70804
GBPUSD,60,20190618,110000,1.2540000,1.2545000,1.2530000,1.2536000,132385
GBPUSD,60,20190618,120000,1.2536000,1.2539000,1.2519000,1.2532000,266274
GBPUSD,60,20190618,130000,1.2532000,1.2538000,1.2522000,1.2527000,151844
GBPUSD,60,20190618,140000,1.2527000,1.2540000,1.2521000,1.2535000,124132
GBPUSD,60,20190618,150000,1.2536000,1.2537000,1.2514000,1.2519000,140101
GBPUSD,60,20190618,160000,1.2519000,1.2525000,1.2505000,1.2523000,187654
GBPUSD,60,20190618,170000,1.2523000,1.2535000,1.2515000,1.2529000,206030
GBPUSD,60,20190618,180000,1.2529000,1.2543000,1.2509000,1.2542000,241916
GBPUSD,60,20190618,190000,1.2542000,1.2561000,1.2535000,1.2545000,193532
GBPUSD,60,20190618,200000,1.2546000,1.2554000,1.2536000,1.2552000,106532
GBPUSD,60,20190618,210000,1.2552000,1.2558000,1.2543000,1.2548000,102901
GBPUSD,60,20190618,220000,1.2548000,1.2563000,1.2543000,1.2560000,65445
GBPUSD,60,20190618,230000,1.2560000,1.2565000,1.2556000,1.2559000,67138
GBPUSD,60,20190619,000000,1.2559000,1.2564000,1.2553000,1.2556000,25674
GBPUSD,60,20190619,010000,1.2556000,1.2559000,1.2550000,1.2553000,37571
GBPUSD,60,20190619,020000,1.2555000,1.2559000,1.2552000,1.2557000,26958
GBPUSD,60,20190619,030000,1.2556000,1.2569000,1.2555000,1.2566000,28513
GBPUSD,60,20190619,040000,1.2566000,1.2570000,1.2557000,1.2564000,49602
GBPUSD,60,20190619,050000,1.2564000,1.2566000,1.2555000,1.2559000,52314
GBPUSD,60,20190619,060000,1.2559000,1.2569000,1.2556000,1.2563000,43226
GBPUSD,60,20190619,070000,1.2562000,1.2563000,1.2558000,1.2562000,34052
GBPUSD,60,20190619,080000,1.2562000,1.2563000,1.2554000,1.2558000,34513
GBPUSD,60,20190619,090000,1.2557000,1.2564000,1.2551000,1.2560000,38421
GBPUSD,60,20190619,100000,1.2559000,1.2560000,1.2544000,1.2548000,72602
GBPUSD,60,20190619,110000,1.2548000,1.2559000,1.2540000,1.2556000,116546
GBPUSD,60,20190619,120000,1.2557000,1.2580000,1.2553000,1.2569000,123402
GBPUSD,60,20190619,130000,1.2568000,1.2587000,1.2565000,1.2574000,108101
GBPUSD,60,20190619,140000,1.2575000,1.2589000,1.2569000,1.2587000,115974
GBPUSD,60,20190619,150000,1.2587000,1.2587000,1.2577000,1.2583000,90631
GBPUSD,60,20190619,160000,1.2583000,1.2601000,1.2578000,1.2593000,119324
GBPUSD,60,20190619,170000,1.2593000,1.2606000,1.2590000,1.2599000,128251
GBPUSD,60,20190619,180000,1.2599000,1.2635000,1.2593000,1.2631000,216026
GBPUSD,60,20190619,190000,1.2631000,1.2639000,1.2622000,1.2625000,124018
GBPUSD,60,20190619,200000,1.2625000,1.2634000,1.2619000,1.2633000,83738
GBPUSD,60,20190619,210000,1.2633000,1.2639000,1.2626000,1.2636000,77027
GBPUSD,60,20190619,220000,1.2636000,1.2674000,1.2631000,1.2664000,284401
GBPUSD,60,20190619,230000,1.2667000,1.2668000,1.2639000,1.2651000,153758
GBPUSD,60,20190620,000000,1.2650000,1.2653000,1.2635000,1.2637000,36967
GBPUSD,60,20190620,010000,1.2641000,1.2648000,1.2630000,1.2641000,24845
GBPUSD,60,20190620,020000,1.2642000,1.2652000,1.2639000,1.2651000,21169
GBPUSD,60,20190620,030000,1.2652000,1.2656000,1.2649000,1.2653000,26870
GBPUSD,60,20190620,040000,1.2653000,1.2677000,1.2650000,1.2675000,72128
GBPUSD,60,20190620,050000,1.2675000,1.2687000,1.2672000,1.2678000,91693
GBPUSD,60,20190620,060000,1.2681000,1.2686000,1.2672000,1.2681000,78019
GBPUSD,60,20190620,070000,1.2681000,1.2689000,1.2678000,1.2687000,73511
GBPUSD,60,20190620,080000,1.2687000,1.2687000,1.2676000,1.2679000,41050
GBPUSD,60,20190620,090000,1.2679000,1.2697000,1.2675000,1.2695000,49661
GBPUSD,60,20190620,100000,1.2696000,1.2710000,1.2688000,1.2698000,163848
GBPUSD,60,20190620,110000,1.2698000,1.2726000,1.2687000,1.2723000,215244
GBPUSD,60,20190620,120000,1.2723000,1.2726000,1.2706000,1.2711000,162900
GBPUSD,60,20190620,130000,1.2711000,1.2723000,1.2704000,1.2720000,140294
GBPUSD,60,20190620,140000,1.2720000,1.2727000,1.2703000,1.2724000,138524
GBPUSD,60,20190620,150000,1.2723000,1.2726000,1.2678000,1.2689000,191913
GBPUSD,60,20190620,160000,1.2689000,1.2695000,1.2670000,1.2684000,227492
GBPUSD,60,20190620,170000,1.2684000,1.2696000,1.2675000,1.2688000,218799
GBPUSD,60,20190620,180000,1.2688000,1.2708000,1.2678000,1.2701000,224802
GBPUSD,60,20190620,190000,1.2701000,1.2703000,1.2687000,1.2700000,173311
GBPUSD,60,20190620,200000,1.2699000,1.2710000,1.2688000,1.2704000,114776
GBPUSD,60,20190620,210000,1.2704000,1.2710000,1.2695000,1.2707000,80276
GBPUSD,60,20190620,220000,1.2707000,1.2712000,1.2696000,1.2700000,70872
GBPUSD,60,20190620,230000,1.2700000,1.2708000,1.2697000,1.2704000,63695
GBPUSD,60,20190621,000000,1.2705000,1.2707000,1.2696000,1.2700000,31635
GBPUSD,60,20190621,010000,1.2701000,1.2710000,1.2697000,1.2704000,25616
GBPUSD,60,20190621,020000,1.2706000,1.2706000,1.2702000,1.2704000,12584
GBPUSD,60,20190621,030000,1.2705000,1.2708000,1.2701000,1.2707000,20533
GBPUSD,60,20190621,040000,1.2707000,1.2712000,1.2702000,1.2709000,42786
GBPUSD,60,20190621,050000,1.2710000,1.2723000,1.2705000,1.2721000,58176
GBPUSD,60,20190621,060000,1.2721000,1.2725000,1.2711000,1.2713000,62725
GBPUSD,60,20190621,070000,1.2713000,1.2717000,1.2708000,1.2712000,41574
GBPUSD,60,20190621,080000,1.2712000,1.2713000,1.2697000,1.2700000,43479
GBPUSD,60,20190621,090000,1.2700000,1.2710000,1.2694000,1.2696000,51997
GBPUSD,60,20190621,100000,1.2696000,1.2698000,1.2681000,1.2692000,132152
GBPUSD,60,20190621,110000,1.2692000,1.2708000,1.2689000,1.2701000,232393
GBPUSD,60,20190621,120000,1.2700000,1.2701000,1.2670000,1.2676000,181169
GBPUSD,60,20190621,130000,1.2676000,1.2681000,1.2655000,1.2659000,131513
GBPUSD,60,20190621,140000,1.2659000,1.2674000,1.2651000,1.2661000,163140
GBPUSD,60,20190621,150000,1.2661000,1.2664000,1.2641000,1.2661000,167402
GBPUSD,60,20190621,160000,1.2662000,1.2670000,1.2651000,1.2664000,167813
GBPUSD,60,20190621,170000,1.2664000,1.2691000,1.2657000,1.2676000,170189
GBPUSD,60,20190621,180000,1.2676000,1.2682000,1.2666000,1.2671000,44935
